unit_id	year	sem	code	title	level	dept_own	dept_teach	location	mode	survey_method	enrolled	class_size_log10	size_bin	sem_ord	isclayton	ispostgrad	responses	setu_overall	ChiefExaminer
4115	2015	Semester 2	MGF5020	Business ethics in a global environment	5	Department of Management	Department of Management	Caulfield	On Campus	Web	225	2.352	4	Semester 2	0	1	110	4.37	10
3791	2015	Semester 1	MGF5928	Strategic leadership	5	Department of Management	Department of Management	Caulfield	On Campus	Web	97	1.987	3	Semester 1	0	1	35	4.4	541
3937	2015	Semester 2	BFC2140	Corporate finance 1	2	Banking & Finance	Banking & Finance	Clayton	On Campus	Web	552	2.742	5	Semester 2	1	0	157	4.04	632
4053	2015	Semester 2	ETC1010	Introduction to data analysis	1	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	189	2.276	4	Semester 2	1	0	75	4.1	70
3603	2015	Semester 1	BEX6200	Advanced qualitative research methods	6	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Caulfield	On Campus	Web	12	1.079	1	Semester 1	0	1	6	4.5	248
3855	2015	Semester 1	MKX1500	Retail management principles	1	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	130	2.114	4	Semester 1	0	0	87	4.17	199
3896	2015	Semester 2	ACF5150	Financial reporting issues	5	Accounting	Accounting	Caulfield	On Campus	Web	110	2.041	3	Semester 2	0	1	51	4.42	253
3905	2015	Semester 2	ACF5955	Management accounting	5	Accounting	Accounting	Caulfield	On Campus	Web	460	2.663	5	Semester 2	0	1	172	4.35	39
4177	2015	Semester 2	MKF5463	Advanced buyer behaviour	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	27	1.431	1	Semester 2	0	1	12	4.5	220
3704	2015	Semester 1	ECF1100	Microeconomics	1	Department of Economics	Department of Economics	Caulfield	On Campus	Web	678	2.831	5	Semester 1	0	0	174	4.09	472
3861	2015	Semester 1	MKX3631	Marketing internship	3	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	23	1.362	1	Semester 1	0	0	6	4.25	199
3895	2015	Semester 2	ACF5130	Financial statement analysis and business valuation	5	Accounting	Accounting	Caulfield	On Campus	Web	308	2.489	5	Semester 2	0	1	113	4.38	418
3954	2015	Semester 2	BFF5021	Case studies in risk management	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	85	1.929	3	Semester 2	0	1	31	4.45	550
4059	2015	Semester 2	ETC3400	Principles of econometrics	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	39	1.806	2	Semester 2	1	0	23	4.18	187
3661	2015	Semester 1	BTC3150	Taxation law	3	Business Law & Taxation	Business Law & Taxation	Clayton	On Campus	Web	183	2.262	4	Semester 1	1	0	109	4.11	322
3713	2015	Semester 1	ECF5421	Applied macroeconomics	5	Department of Economics	Department of Economics	Caulfield	On Campus	Web	28	1.447	1	Semester 1	0	1	12	4.5	561
3748	2015	Semester 1	ETF5480	Optimisation for managers	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	5	1.255	1	Semester 1	0	1	2	4.5	594
3927	2015	Semester 2	BEX5650	Microeconomic theory	5	Department of Economics	Department of Economics	Clayton	On Campus	Web	4	0.903	1	Semester 2	1	1	2	4.5	265
3975	2015	Semester 2	BFF5954	Business finance	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	539	2.732	5	Semester 2	0	1	180	4.36	325
4066	2015	Semester 2	ETC4120	Actuarial practice 2	4	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	8	0.903	1	Semester 2	1	1	6	4.5	410
4106	2015	Semester 2	MGF2111	Organisational behaviour	2	Department of Management	Department of Management	Caulfield	On Campus	Web	206	2.314	4	Semester 2	0	0	73	4.18	306
3739	2015	Semester 1	ETF2100	Introductory econometrics	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	92	1.964	3	Semester 1	0	0	38	4.22	155
3848	2015	Semester 1	MKF5912	Marketing research	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	68	1.833	3	Semester 1	0	1	31	4.46	151
3849	2015	Semester 1	MKF5916	Foundations of marketing	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	31	1.491	2	Semester 1	0	1	12	4.5	371
3606	2015	Semester 1	BFC2140	Corporate finance 1	2	Banking & Finance	Banking & Finance	Clayton	On Campus	Web	698	2.844	5	Semester 1	1	0	211	4.06	231
3997	2015	Semester 2	BTF5801	Masters research paper	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	58	1.763	2	Semester 2	0	1	22	4.5	612
4032	2015	Semester 2	ECC5475	Financial economics	5	Department of Economics	Department of Economics	Clayton	On Campus	Web	6	1.079	1	Semester 2	1	1	4	4.5	223
4042	2015	Semester 2	ECF3121	Economics of international trade	3	Department of Economics	Department of Economics	Caulfield	On Campus	Web	232	2.365	4	Semester 2	0	0	89	4.2	361
4099	2015	Semester 2	MGC2420	Employee relations	2	Department of Management	Department of Management	Clayton	On Campus	Web	59	1.771	2	Semester 2	1	0	20	4.21	206
3705	2015	Semester 1	ECF1200	Macroeconomics	1	Department of Economics	Department of Economics	Caulfield	On Campus	Web	331	2.52	5	Semester 1	0	0	86	4.17	636
4005	2015	Semester 2	BTP1010	Business law	1	Business Law & Taxation	Business Law & Taxation	Peninsula	On Campus	Web	49	1.69	2	Semester 2	0	0	11	4.29	111
4083	2015	Semester 2	ETF5300	Applied financial econometrics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	20	1.301	1	Semester 2	0	1	13	4.57	445
4147	2015	Semester 2	MGX5966	International business theory and practice	5	Department of Management	Department of Management	Caulfield	On Campus	Web	63	1.799	3	Semester 2	0	1	28	4.5	494
4157	2015	Semester 2	MKB3881	Digital marketing	3	Department of Marketing	Department of Marketing	Berwick	On Campus	Web	40	1.602	2	Semester 2	0	0	22	4.3	368
3609	2015	Semester 1	BFC3140	Corporate finance 2	3	Banking & Finance	Banking & Finance	Clayton	On Campus	Web	338	2.529	5	Semester 1	1	0	93	4.12	479
3656	2015	Semester 1	BTB2220	Corporations law	2	Business Law & Taxation	Business Law & Taxation	Berwick	On Campus	Web	46	1.663	2	Semester 1	0	0	25	4.29	532
3731	2015	Semester 1	ETC4110	Actuarial practice 1	4	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	12	1.079	1	Semester 1	1	1	4	4.5	410
4009	2015	Semester 2	BTX3900	Research project in business law or taxation	3	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	20	1.301	1	Semester 2	0	0	5	4.33	14
3689	2015	Semester 1	ECC2010	Intermediate macroeconomics	2	Department of Economics	Department of Economics	Clayton	On Campus	Web	136	2.134	4	Semester 1	1	0	46	4.18	305
3730	2015	Semester 1	ETC3510	Modelling in finance and insurance	3	Econometrics & Business Statistics	Sch of Mathematics	Clayton	On Campus	Web	32	1.531	2	Semester 1	1	0	10	4.25	183
3774	2015	Semester 1	MGF3401	Strategic management	3	Department of Management	Department of Management	Caulfield	On Campus	Web	139	2.143	4	Semester 1	0	0	54	4.24	26
3847	2015	Semester 1	MKF5911	Theory and process of buyer behaviour	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	64	1.806	3	Semester 1	0	1	32	4.5	371
3918	2015	Semester 2	BEX3012	Industry placement	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Caulfield	On Campus	Web	27	1.763	1	Semester 2	0	0	10	4.3	526
3941	2015	Semester 2	BFC3340	Derivatives 2	3	Banking & Finance	Banking & Finance	Clayton	On Campus	Web	125	2.097	4	Semester 2	1	0	40	4.2	452
4054	2015	Semester 2	ETC2410	Introductory econometrics	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	127	2.25	4	Semester 2	1	0	78	4.18	134
4102	2015	Semester 2	MGC3250	Innovation, entrepreneurship and intrapreneurship	3	Department of Management	Department of Management	Clayton	On Campus	Web	52	1.716	2	Semester 2	1	0	13	4.25	206
4148	2015	Semester 2	MGX5972	Managing organisational change	5	Department of Management	Department of Management	Caulfield	On Campus	Web	43	1.633	2	Semester 2	0	1	23	4.54	602
4217	2015	Summer 2015/2016	MKF5391	Sales management	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	40	1.602	2	Summer	0	1	17	4.56	371
3738	2015	Semester 1	ETC5420	Microeconometrics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	14	1.462	1	Semester 1	1	1	10	4.5	631
3790	2015	Semester 1	MGF5927	Public management	5	Department of Management	Department of Management	Caulfield	On Campus	Web	30	1.477	2	Semester 1	0	1	15	4.56	143
3898	2015	Semester 2	ACF5330	Integrated systems for business enterprises	5	Accounting	Accounting	Caulfield	On Campus	Web	79	1.898	3	Semester 2	0	1	53	4.52	145
3940	2015	Semester 2	BFC3240	International finance	3	Banking & Finance	Banking & Finance	Clayton	On Campus	Web	205	2.312	4	Semester 2	1	0	52	4.18	165
3960	2015	Semester 2	BFF5250	Corporate treasury management	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	61	1.785	3	Semester 2	0	1	23	4.54	106
3999	2015	Semester 2	BTF5888	Chinese taxation law	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	118	2.072	3	Semester 2	0	1	12	4.5	295
4132	2015	Semester 2	MGX3991	Leadership principles and practices	3	Department of Management	Department of Management	Caulfield	On Campus	Web	147	2.167	4	Semester 2	0	0	60	4.26	541
4175	2015	Semester 2	MKF3881	Digital marketing	3	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	196	2.292	4	Semester 2	0	0	57	4.25	597
3563	2015	Semester 1	ACF3491	Advanced financial accounting theory and practice	3	Accounting	Accounting	Caulfield	On Campus	Web	227	2.356	4	Semester 1	0	0	62	4.23	161
3727	2015	Semester 1	ETC3410	Applied econometrics	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	30	1.544	2	Semester 1	1	0	8	4.25	289
4069	2015	Semester 2	ETC4860	Honours research project	4	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	9	1.477	1	Semester 2	1	1	4	4.5	631
4097	2015	Semester 2	MGC2120	Managing international business	2	Department of Management	Department of Management	Clayton	On Campus	Web	89	1.949	3	Semester 2	1	0	31	4.24	12
3659	2015	Semester 1	BTC1110	Commercial law	1	Business Law & Taxation	Business Law & Taxation	Clayton	On Campus	Web	461	2.664	5	Semester 1	1	0	267	4.14	521
3787	2015	Semester 1	MGF5911	Geo-politics and business globalisation	5	Department of Management	Department of Management	Caulfield	On Campus	Web	29	1.462	1	Semester 1	0	1	11	4.58	112
3874	2015	Semester 2	ACC2120	Financial accounting	2	Accounting	Accounting	Clayton	On Campus	Web	307	2.487	5	Semester 2	1	0	102	4.18	355
4105	2015	Semester 2	MGF1100	Managerial communication	1	Department of Management	Department of Management	Caulfield	On Campus	Web	236	2.373	4	Semester 2	0	0	91	4.26	425
3546	2015	Semester 1	ACB1000	Principles of accounting and finance	1	Accounting	Accounting	Berwick	On Campus	Web	99	1.996	3	Semester 1	0	0	30	4.3	293
3666	2015	Semester 1	BTF3931	Taxation law	3	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	273	2.86	5	Semester 1	0	0	71	4.19	295
3675	2015	Semester 1	BTF5919	International trade law	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	65	1.813	3	Semester 1	0	1	27	4.54	381
3989	2015	Semester 2	BTF3100	Environmental law for business	3	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	21	1.322	1	Semester 2	0	0	7	4.38	617
4084	2015	Semester 2	ETF5500	High dimensional data analysis	5	Econometrics & Business Statistics	UNKNOWN	Caulfield	On Campus	Web	18	1.633	1	Semester 2	0	1	11	4.58	22
3708	2015	Semester 1	ECF2731	Managerial economics	2	Department of Economics	Department of Economics	Caulfield	On Campus	Web	400	2.636	5	Semester 1	0	0	91	4.23	455
3771	2015	Semester 1	MGF2351	International business	2	Department of Management	Department of Management	Caulfield	On Campus	Web	209	2.32	4	Semester 1	0	0	52	4.27	335
3808	2015	Semester 1	MGX5640	Cross-cultural management communication	5	Department of Management	Department of Management	Caulfield	On Campus	Web	102	2.009	3	Semester 1	0	1	39	4.53	12
3885	2015	Semester 2	ACF2491	Company reporting	2	Accounting	Accounting	Caulfield	On Campus	Web	447	2.65	5	Semester 2	0	0	161	4.24	578
3943	2015	Semester 2	BFC3540	Modelling in finance	3	Banking & Finance	Banking & Finance	Clayton	On Campus	Web	116	2.064	3	Semester 2	1	0	45	4.25	452
3958	2015	Semester 2	BFF5130	Case studies and research in banking and finance	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	76	1.881	3	Semester 2	0	1	34	4.56	372
4003	2015	Semester 2	BTF5950	Business and corporations law	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	55	1.74	2	Semester 2	0	1	22	4.58	197
4142	2015	Semester 2	MGX5640	Cross-cultural management communication	5	Department of Management	Department of Management	Caulfield	On Campus	Web	138	2.14	4	Semester 2	0	1	60	4.53	12
4180	2015	Semester 2	MKF5761	Managing supply networks	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	16	1.204	1	Semester 2	0	1	7	4.63	545
4206	2015	Summer 2015/2016	BEX3450	Consulting project	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Caulfield	On Campus	Web	2	0.477	1	Summer	0	0	2	4.5	652
3559	2015	Semester 1	ACF2391	Cost information for decision making	2	Accounting	Accounting	Caulfield	On Campus	Web	425	2.628	5	Semester 1	0	0	102	4.24	580
3972	2015	Semester 2	BFF5925	Financial management theory	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	186	2.27	4	Semester 2	0	1	93	4.53	218
4121	2015	Semester 2	MGF5701	Designing business processes	5	Department of Management	Department of Management	Caulfield	On Campus	Web	93	1.968	3	Semester 2	0	1	34	4.56	509
3642	2015	Semester 1	BFF5925	Financial management theory	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	150	2.176	4	Semester 1	0	1	66	4.53	651
4011	2015	Semester 2	ECB2731	Managerial economics	2	Department of Economics	Department of Economics	Berwick	On Campus	Web	76	1.881	3	Semester 2	0	0	29	4.36	613
4075	2015	Semester 2	ETC5353	Insurance and pensions	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	13	1.114	1	Semester 2	1	1	9	4.6	119
4117	2015	Semester 2	MGF5300	Governance	5	Department of Management	Department of Management	Caulfield	On Campus	Web	16	1.204	1	Semester 2	0	1	10	4.67	321
3591	2015	Semester 1	BEX3012	Industry placement	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Berwick	On Campus	Web	2	0.477	1	Semester 1	0	0	2	4.5	526
3635	2015	Semester 1	BFF5300	Case studies in finance	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	72	1.857	3	Semester 1	0	1	33	4.58	291
3712	2015	Semester 1	ECF5410	Applied microeconomics	5	Department of Economics	Department of Economics	Caulfield	On Campus	Web	37	1.568	2	Semester 1	0	1	16	4.61	625
3888	2015	Semester 2	ACF3491	Advanced financial accounting theory and practice	3	Accounting	Accounting	Caulfield	On Campus	Web	321	2.507	5	Semester 2	0	0	98	4.29	161
3844	2015	Semester 1	MKF5641	Advanced marketing communication	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	22	1.342	1	Semester 1	0	1	7	4.63	465
4149	2015	Semester 2	MGX5976	Strategic management	5	Department of Management	Department of Management	Caulfield	On Campus	Web	28	2.238	1	Semester 2	0	1	17	4.56	26
4214	2015	Summer 2015/2016	ETF5922	Data visualisation and analytics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	24	1.863	1	Summer	0	1	9	4.6	275
3604	2015	Semester 1	BEX6500	Statistical inference	6	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	3	0.477	1	Semester 1	0	1	3	4.75	395
3939	2015	Semester 2	BFC3140	Corporate finance 2	3	Banking & Finance	Banking & Finance	Clayton	On Campus	Web	548	2.739	5	Semester 2	1	0	153	4.22	231
4193	2015	Semester 2	MKX5955	Marketing and the international consumer	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	355	2.55	5	Semester 2	0	1	161	4.53	388
3557	2015	Semester 1	ACF1000	Principles of accounting and finance	1	Accounting	Accounting	Caulfield	On Campus	Web	1086	3.036	5	Semester 1	0	0	333	4.24	170
3575	2015	Semester 1	ACF5953	Financial accounting	5	Accounting	Accounting	Caulfield	On Campus	Web	588	2.769	5	Semester 1	0	1	194	4.5	619
3760	2015	Semester 1	MGB2430	People, culture and strategy	2	Department of Management	Department of Management	Berwick	On Campus	Web	146	2.164	4	Semester 1	0	0	49	4.34	1
3882	2015	Semester 2	ACF1000	Principles of accounting and finance	1	Accounting	Accounting	Caulfield	On Campus	Web	438	2.641	5	Semester 2	0	0	147	4.3	170
3923	2015	Semester 2	BEX3350	Consulting project	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Caulfield	On Campus	Web	8	0.903	1	Semester 2	0	0	2	4.5	235
4031	2015	Semester 2	ECC4860	Honours research project	4	Department of Economics	Department of Economics	Clayton	On Campus	Web	21	1.477	1	Semester 2	1	1	16	4.61	350
3640	2015	Semester 1	BFF5915	Options, futures and risk management	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	269	2.43	5	Semester 1	0	1	87	4.55	65
3867	2015	Semester 2	ACB1002	Introduction to financial accounting	1	Accounting	Accounting	Berwick	On Campus	Web	46	1.663	2	Semester 2	0	0	15	4.43	365
3883	2015	Semester 2	ACF1121	Introduction to financial accounting	1	Accounting	Accounting	Caulfield	On Campus	Web	497	2.946	5	Semester 2	0	0	161	4.28	170
4151	2015	Semester 2	MGX5991	Personal development - critical thinking and communication	5	Department of Management	Department of Management	Caulfield	On Campus	Web	319	2.504	5	Semester 2	0	1	129	4.56	330
3625	2015	Semester 1	BFF5021	Case studies in risk management	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	59	1.771	2	Semester 1	0	1	20	4.64	550
3834	2015	Semester 1	MKF2131	Marketing decision analysis	2	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	165	2.217	4	Semester 1	0	0	56	4.36	569
4040	2015	Semester 2	ECF1200	Macroeconomics	1	Department of Economics	Department of Economics	Caulfield	On Campus	Web	349	2.543	5	Semester 2	0	0	104	4.34	636
4186	2015	Semester 2	MKP2600	Tourism marketing	2	Department of Marketing	Department of Marketing	Peninsula	On Campus	Web	12	1.079	1	Semester 2	0	0	2	4.5	387
4187	2015	Semester 2	MKP2701	Consumer psychology	2	Department of Marketing	Department of Marketing	Peninsula	On Campus	Web	51	1.708	2	Semester 2	0	0	15	4.44	184
3686	2015	Semester 1	ECC1000	Principles of microeconomics	1	Department of Economics	Department of Economics	Clayton	On Campus	Web	687	2.837	5	Semester 1	1	0	351	4.23	571
3786	2015	Semester 1	MGF5730	International trade policy	5	Department of Management	Department of Management	Caulfield	On Campus	Web	65	1.813	3	Semester 1	0	1	36	4.64	243
3974	2015	Semester 2	BFF5935	Portfolio management and theory	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	171	2.233	4	Semester 2	0	1	60	4.61	129
3570	2015	Semester 1	ACF5330	Integrated systems for business enterprises	5	Accounting	Accounting	Caulfield	On Campus	Web	97	1.987	3	Semester 1	0	1	47	4.63	145
3657	2015	Semester 1	BTB3221	Taxation law and practice	3	Business Law & Taxation	Business Law & Taxation	Berwick	On Campus	Web	47	1.672	2	Semester 1	0	0	23	4.45	148
3658	2015	Semester 1	BTB3281	Marketing law	3	Business Law & Taxation	Business Law & Taxation	Berwick	On Campus	Web	17	1.23	1	Semester 1	0	0	14	4.5	456
3743	2015	Semester 1	ETF3480	Optimisation for managers	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	13	1.255	1	Semester 1	0	0	10	4.5	594
3758	2015	Semester 1	MGB1010	Introduction to management	1	Department of Management	Department of Management	Berwick	On Campus	Web	96	1.982	3	Semester 1	0	0	30	4.41	486
3816	2015	Semester 1	MGX5966	International business theory and practice	5	Department of Management	Department of Management	Caulfield	On Campus	Web	67	1.826	3	Semester 1	0	1	34	4.65	494
4000	2015	Semester 2	BTF5903	Law and business decisions	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	428	2.631	5	Semester 2	0	1	254	4.57	584
4085	2015	Semester 2	ETF5550	Research project	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	10	1	1	Semester 2	0	1	6	4.75	225
4188	2015	Semester 2	MKP3200	Sports marketing and sponsorship	3	Department of Marketing	Department of Marketing	Peninsula	On Campus	Web	18	1.255	1	Semester 2	0	0	8	4.5	184
4164	2015	Semester 2	MKF1120	Marketing theory and practice	1	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	696	2.843	5	Semester 2	0	0	204	4.33	34
3624	2015	Semester 1	BFF3841	Credit analysis and lending management	3	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	261	2.417	5	Semester 1	0	0	87	4.37	402
3651	2015	Semester 1	BFX4030	Advanced modelling in finance	4	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	10	1	1	Semester 1	0	1	6	4.75	80
3869	2015	Semester 2	ACB3021	Performance measurement and control	3	Accounting	Accounting	Berwick	On Campus	Web	36	1.556	2	Semester 2	0	0	12	4.5	7
3899	2015	Semester 2	ACF5350	Applied contemporary accounting	5	Accounting	Accounting	Caulfield	On Campus	Web	14	1.146	1	Semester 2	0	1	3	4.75	574
4063	2015	Semester 2	ETC3450	Time series analysis for business and economics	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	23	1.623	1	Semester 2	1	0	13	4.43	289
4089	2015	Semester 2	ETF5930	Financial econometrics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	70	1.845	3	Semester 2	0	1	26	4.69	230
4176	2015	Semester 2	MKF5251	Case studies in marketing strategy	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	14	1.146	1	Semester 2	0	1	3	4.75	388
3928	2015	Semester 2	BEX6010	Empirical finance	6	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	4	0.602	1	Semester 2	0	1	4	4.83	178
3929	2015	Semester 2	BEX6011	Empirical asset pricing	6	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	4	0.602	1	Semester 2	0	1	4	4.83	105
3573	2015	Semester 1	ACF5904	Accounting information systems	5	Accounting	Accounting	Caulfield	On Campus	Web	44	1.643	2	Semester 1	0	1	11	4.71	33
3701	2015	Semester 1	ECC5850	Mathematical economic theory	5	Department of Economics	Department of Economics	Clayton	On Campus	Web	5	0.699	1	Semester 1	1	1	3	4.75	66
3818	2015	Semester 1	MGX5991	Personal development - critical thinking and communication	5	Department of Management	Department of Management	Caulfield	On Campus	Web	482	2.683	5	Semester 1	0	1	190	4.59	330
3853	2015	Semester 1	MKP2702	Stakeholder marketing communication	2	Department of Marketing	Department of Marketing	Peninsula	On Campus	Web	26	1.415	1	Semester 1	0	0	8	4.5	184
3924	2015	Semester 2	BEX3350	Consulting project	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Clayton	On Campus	Web	11	1.041	1	Semester 2	1	0	4	4.5	235
3969	2015	Semester 2	BFF5913	Financial planning	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	57	1.756	2	Semester 2	0	1	25	4.72	480
4004	2015	Semester 2	BTF5965	Taxation law	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	402	2.777	5	Semester 2	0	1	186	4.59	595
4044	2015	Semester 2	ECF5010	Research issues paper	5	Department of Economics	Department of Economics	Caulfield	On Campus	Web	19	1.279	1	Semester 2	0	1	13	4.78	47
4079	2015	Semester 2	ETF2480	Business modelling	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	52	1.716	2	Semester 2	0	0	22	4.5	275
4118	2015	Semester 2	MGF5440	Public sector financial management	5	Department of Management	Department of Management	Caulfield	On Campus	Web	19	1.279	1	Semester 2	0	1	13	4.78	321
3636	2015	Semester 1	BFF5901	Climate change and emissions trading	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	53	1.724	2	Semester 1	0	1	30	4.71	106
3879	2015	Semester 2	ACC3131	Performance measurement and control	3	Accounting	Accounting	Clayton	On Campus	Web	211	2.324	4	Semester 2	1	0	136	4.37	7
4052	2015	Semester 2	ETC1000	Business and economic statistics	1	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	417	2.62	5	Semester 2	1	0	130	4.34	70
4062	2015	Semester 2	ETC3440	Introductory econometrics	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	51	2.25	2	Semester 2	1	0	23	4.38	134
4213	2015	Summer 2015/2016	ECF2731	Managerial economics	2	Department of Economics	Department of Economics	Caulfield	On Campus	Web	76	1.881	3	Summer	0	0	22	4.5	455
3781	2015	Semester 1	MGF5130	Managing diversity and inclusion	5	Department of Management	Department of Management	Caulfield	On Campus	Web	50	1.699	2	Semester 1	0	1	17	4.73	373
3671	2015	Semester 1	BTF5150	Intellectual property and marketing law	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	20	1.301	1	Semester 1	0	1	14	4.8	456
3789	2015	Semester 1	MGF5923	Public policy	5	Department of Management	Department of Management	Caulfield	On Campus	Web	29	1.462	1	Semester 1	0	1	13	4.78	143
3863	2015	Semester 1	MKX4070	Qualitative research methods	4	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	8	0.903	1	Semester 1	0	1	4	4.83	248
3866	2015	Semester 1	MKX5955	Marketing and the international consumer	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	289	2.461	5	Semester 1	0	1	122	4.65	388
3950	2015	Semester 2	BFF3301	Treasury and financial markets	3	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	52	2.057	2	Semester 2	0	0	10	4.5	236
4046	2015	Semester 2	ECF5300	Special research topics in applied economics	5	Department of Economics	Department of Economics	Caulfield	On Campus	Web	22	1.342	1	Semester 2	0	1	11	4.81	223
3963	2015	Semester 2	BFF5280	Institutional asset and liability management	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	82	1.914	3	Semester 2	0	1	27	4.75	550
3985	2015	Semester 2	BTC3150	Taxation law	3	Business Law & Taxation	Business Law & Taxation	Clayton	On Campus	Web	193	2.286	4	Semester 2	1	0	67	4.42	295
4036	2015	Semester 2	ECC5861	Economics research project	5	Department of Economics	Department of Economics	Clayton	On Campus	Web	4	0.602	1	Semester 2	1	1	4	4.83	350
4045	2015	Semester 2	ECF5200	Game theory and business strategy	5	Department of Economics	Department of Economics	Caulfield	On Campus	Web	39	1.591	2	Semester 2	0	1	20	4.79	102
3634	2015	Semester 1	BFF5280	Institutional asset and liability management	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	88	1.944	3	Semester 1	0	1	47	4.74	550
3558	2015	Semester 1	ACF1121	Introduction to financial accounting	1	Accounting	Accounting	Caulfield	On Campus	Web	338	2.888	5	Semester 1	0	0	85	4.41	170
3632	2015	Semester 1	BFF5260	Treasury and financial markets	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	63	2.009	3	Semester 1	0	1	44	4.74	325
3768	2015	Semester 1	MGF1100	Managerial communication	1	Department of Management	Department of Management	Caulfield	On Campus	Web	142	2.152	4	Semester 1	0	0	48	4.5	425
